dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
05/03/16 23:50,Seat_Alhambra_1.9_Signo,privat,Angebot,0,test,bus,2001,manuell,116,alhambra,150000,10,diesel,seat,nein,05/03/16 0:00,0,57577,07/03/16 17:31
28/03/16 13:46,BMW_530xd_Aut._Top_zustand!__NOTVERKAUF!!!,privat,Angebot,12990,test,limousine,2007,automatik,235,5er,150000,11,diesel,bmw,nein,28/03/16 0:00,0,50667,31/03/16 21:47
19/03/16 11:59,VW_GOLF_5_T‹V_NEU_VOLL_SCHECKHEFT_5_T‹RER,privat,Angebot,3999,test,limousine,2004,manuell,116,golf,150000,10,benzin,volkswagen,nein,19/03/16 0:00,0,13347,20/03/16 11:59
27/03/16 21:47,Seat_ibiza_Bastlerfahrzeug,privat,Angebot,1500,test,,2000,manuell,0,ibiza,150000,0,benzin,seat,ja,27/03/16 0:00,0,66780,05/04/16 20:47
14/03/16 21:48,Renault_Clio,privat,Angebot,0,test,kleinwagen,1999,manuell,58,clio,150000,7,benzin,renault,ja,14/03/16 0:00,0,80689,15/03/16 17:18
05/04/16 10:46,BMW_X3_f25,privat,Angebot,42500,control,suv,2014,automatik,190,x_reihe,30000,8,diesel,bmw,nein,05/04/16 0:00,0,93049,07/04/16 13:17
23/03/16 19:36,Volkswagen_Golf_1_4,privat,Angebot,1000,control,kleinwagen,1999,manuell,75,golf,150000,9,benzin,volkswagen,,23/03/16 0:00,0,61231,24/03/16 16:27
22/03/16 14:46,Smart_Fortwo,privat,Angebot,2699,control,kleinwagen,2007,automatik,61,fortwo,150000,10,benzin,smart,nein,22/03/16 0:00,0,50169,22/03/16 14:46
26/03/16 11:49,Volkswagen_Lupo_1.0__/Sitzheizung_/Tuev_Neu_/Service_Neu,privat,Angebot,2490,control,kleinwagen,2003,manuell,50,lupo,100000,10,benzin,volkswagen,nein,26/03/16 0:00,0,73240,05/04/16 23:17
20/03/16 16:48,Ford_Fiesta_style_family,privat,Angebot,450,test,,2016,manuell,75,fiesta,125000,0,,ford,nein,20/03/16 0:00,0,63110,02/04/16 21:47
05/03/16 20:53,BMW_318i,privat,Angebot,2500,control,limousine,1999,manuell,118,3er,150000,9,benzin,bmw,nein,05/03/16 0:00,0,23558,15/03/16 7:15
28/03/16 16:46,Mondeo_Titanium_Turnier_Kombi_2_2l_Diesel_155_PS_6_Gang,privat,Angebot,5450,test,kombi,2004,manuell,155,mondeo,90000,6,diesel,ford,nein,28/03/16 0:00,0,71364,28/03/16 16:46
03/04/16 15:51,Ford_Mondeo,privat,Angebot,350,test,kombi,1997,manuell,116,mondeo,20000,3,benzin,ford,nein,03/04/16 0:00,0,64720,05/04/16 15:16
24/03/16 13:57,Volkswagen_Polo_1.4_TDI_DPF_BlueMotion,privat,Angebot,5200,control,limousine,2009,manuell,80,polo,150000,3,diesel,volkswagen,nein,24/03/16 0:00,0,71665,01/04/16 10:18
05/03/16 16:57,Omega_B_Caravan_3_0_V6__18_Monate_T‹V,privat,Angebot,1199,control,,2017,automatik,211,,150000,4,,opel,,05/03/16 0:00,0,32469,11/03/16 11:46
29/03/16 12:49,Toyota_previa_mit_Klimaanlage,privat,Angebot,1500,test,,2017,manuell,0,andere,150000,2,benzin,toyota,nein,29/03/16 0:00,0,44339,05/04/16 22:16
04/04/16 21:36,Audi_A4___S4_B5_Avant_Quattro,privat,Angebot,3500,test,kombi,1997,manuell,193,a4,150000,2,benzin,audi,ja,04/04/16 0:00,0,8309,07/04/16 0:15
03/04/16 20:42,BMW_323i_T‹V_NEU,privat,Angebot,1850,test,limousine,1999,manuell,170,,150000,12,lpg,bmw,,03/04/16 0:00,0,83026,05/04/16 21:17
09/03/16 14:36,Ford_Galaxy_7_sitzer_1_8tdci_T‹V_08/17,privat,Angebot,6750,test,bus,2006,manuell,125,galaxy,150000,10,,ford,,09/03/16 0:00,0,50765,11/03/16 23:45
16/03/16 15:51,Mitsubishi_Space_Star_1.6,privat,Angebot,4500,test,bus,2005,manuell,98,andere,20000,4,benzin,mitsubishi,nein,16/03/16 0:00,0,18347,20/03/16 15:15
02/04/16 23:45,Peugeot_2008_e_HDi_FAP_92_STOP_&_START_Allure,privat,Angebot,14990,test,kombi,2013,manuell,92,2_reihe,40000,11,diesel,peugeot,nein,02/04/16 0:00,0,23858,07/04/16 0:46
01/04/16 16:36,Mercedes_W203_Kombi,privat,Angebot,1900,control,kombi,2001,manuell,163,c_klasse,150000,2,benzin,mercedes_benz,nein,01/04/16 0:00,0,46509,05/04/16 11:18
20/03/16 14:44,golf_1.9_tdi,privat,Angebot,1800,test,kombi,2004,manuell,102,golf,150000,10,diesel,volkswagen,,20/03/16 0:00,0,29664,06/04/16 17:16
31/03/16 11:49,BMW_X1_sDrive18d,privat,Angebot,12500,control,limousine,2010,manuell,143,x_reihe,150000,9,diesel,bmw,nein,31/03/16 0:00,0,80933,02/04/16 6:46
30/03/16 22:49,Volkswagen_Multivan_DPF_Highline,privat,Angebot,23950,control,bus,2007,manuell,174,transporter,150000,3,diesel,volkswagen,nein,30/03/16 0:00,0,59597,05/04/16 14:18
20/03/16 21:37,Renault_Twingo_1.2_16V,privat,Angebot,1100,test,kleinwagen,2004,manuell,75,twingo,150000,6,benzin,renault,ja,20/03/16 0:00,0,84508,03/04/16 5:45
16/03/16 15:48,Porsche_996_4s,privat,Angebot,42900,test,coupe,2002,manuell,320,911,70000,6,benzin,porsche,nein,16/03/16 0:00,0,72213,16/03/16 15:48
25/03/16 8:54,ford_ka___oster_preiss,privat,Angebot,980,control,kleinwagen,2001,,0,ka,5000,5,benzin,ford,,25/03/16 0:00,0,24576,06/04/16 8:44
03/04/16 20:39,Seat_Leon_1.4_TSI_Start&Stop_FR,privat,Angebot,18600,test,limousine,2013,manuell,140,leon,30000,6,benzin,seat,nein,03/04/16 0:00,0,85110,05/04/16 21:16
01/04/16 11:52,vw_polo_6n,privat,Angebot,200,test,,2000,manuell,50,polo,150000,8,benzin,volkswagen,nein,01/04/16 0:00,0,91717,05/04/16 6:17
23/03/16 12:39,Audi_A6_Avant_3.0_TDI_tiptronic_quattro_Vollausstattu,privat,Angebot,8900,control,kombi,2006,automatik,224,a6,150000,1,diesel,audi,nein,23/03/16 0:00,0,12105,05/04/16 11:18
12/03/16 13:53,Audi_A4_Cabriolet_1.8_T,privat,Angebot,10500,control,cabrio,2005,automatik,163,a4,100000,7,benzin,audi,nein,12/03/16 0:00,0,71083,06/04/16 19:17
03/04/16 12:40,Opel_Astra_1.8,privat,Angebot,1550,control,limousine,1998,manuell,116,astra,150000,9,benzin,opel,nein,03/04/16 0:00,0,90556,07/04/16 14:57
06/03/16 11:47,Mercedes_Benz_S_320_CDI_/__Inzahlungnahme_/Tausch_moeglich,privat,Angebot,5200,test,limousine,2001,automatik,197,s_klasse,150000,12,diesel,mercedes_benz,nein,06/03/16 0:00,0,24782,09/03/16 13:46
30/03/16 14:48,Ford_Fiesta,privat,Angebot,1100,control,kleinwagen,2000,manuell,50,fiesta,90000,4,benzin,ford,nein,30/03/16 0:00,0,40589,07/04/16 5:44
22/03/16 17:58,BMW_323,privat,Angebot,2950,control,coupe,2000,manuell,170,3er,150000,2,benzin,bmw,nein,22/03/16 0:00,0,66482,26/03/16 19:45
21/03/16 15:56,Seat_1.8l_90_ps,privat,Angebot,30,control,,2015,,0,,5000,0,,seat,,21/03/16 0:00,0,8485,04/04/16 13:18
12/03/16 15:38,Smart_for_two_2002,privat,Angebot,2350,control,,2018,,0,fortwo,125000,5,benzin,smart,nein,12/03/16 0:00,0,13437,07/04/16 2:45
08/03/16 3:59,Audi_A4_Limousine,privat,Angebot,4900,control,limousine,2004,manuell,102,a4,150000,6,benzin,audi,nein,08/03/16 0:00,0,51067,03/04/16 17:45
22/03/16 7:53,Tauschen_fur_WV_AUDI_OPEL_,privat,Angebot,2500,control,kombi,2001,manuell,136,3er,150000,7,diesel,bmw,nein,22/03/16 0:00,0,80937,05/04/16 20:16
22/03/16 23:58,Audi_A6_2.5_TDI__Bose__Temp__Leder__RPF__AHK__8_Reif,privat,Angebot,4990,test,limousine,2002,automatik,155,a6,150000,3,diesel,audi,nein,22/03/16 0:00,0,13086,07/04/16 5:45
06/03/16 11:25,Ford_escort_caprio,privat,Angebot,550,test,cabrio,1996,manuell,0,escort,150000,5,benzin,ford,,06/03/16 0:00,0,65594,12/03/16 4:17
10/03/16 11:55,VW_Golf_3_Cabrio_1_8L_Pink_Floyd_an____Bastler___,privat,Angebot,390,test,cabrio,1994,manuell,75,golf,150000,8,benzin,volkswagen,,10/03/16 0:00,0,38228,14/03/16 7:16
10/03/16 12:47,Verkaufe_Renault_Megane,privat,Angebot,1600,test,kombi,2005,manuell,113,megane,150000,2,benzin,renault,,10/03/16 0:00,0,46509,22/03/16 6:49
14/03/16 20:54,BMW_e46_320d_Automatik_T‹V_05/2017_Blau,privat,Angebot,2500,control,limousine,2000,automatik,136,3er,150000,10,diesel,bmw,,14/03/16 0:00,0,28857,22/03/16 18:16
31/03/16 13:53,Honda_Jazz_1.4,privat,Angebot,2250,control,kleinwagen,2002,manuell,83,jazz,150000,6,benzin,honda,nein,31/03/16 0:00,0,93133,02/04/16 9:15
27/03/16 18:39,Vw_Passat_1_9_Tdi__gruene_Plakette__Klimatronic,privat,Angebot,1500,control,kombi,2000,manuell,115,passat,150000,2,diesel,volkswagen,nein,27/03/16 0:00,0,28207,05/04/16 14:47
25/03/16 20:48,BMW_E36_M3_von_H&H_BBS_Le_Mans_18_zoll_Carbon,privat,Angebot,0,control,coupe,1995,manuell,286,m_reihe,100000,4,benzin,bmw,,25/03/16 0:00,0,41238,25/03/16 20:48
07/03/16 18:48,Fiat_Grande_Punto,privat,Angebot,3550,control,kleinwagen,2009,manuell,0,,125000,3,benzin,fiat,nein,07/03/16 0:00,0,33378,12/03/16 1:17
01/04/16 9:25,BMW_120_Diesel.__M_Optik_top_gepflegt,privat,Angebot,7100,control,limousine,2006,manuell,163,1er,125000,8,diesel,bmw,nein,01/04/16 0:00,0,61250,06/04/16 19:18
23/03/16 8:57,Toyota_Starlet,privat,Angebot,500,control,kleinwagen,1998,manuell,75,andere,125000,11,benzin,toyota,ja,23/03/16 0:00,0,41812,24/03/16 16:46
15/03/16 23:52,Verkaufe_citroen_c5_kombi,privat,Angebot,2000,control,kombi,2002,manuell,0,,150000,4,benzin,citroen,nein,15/03/16 0:00,0,34359,05/04/16 23:16
29/03/16 4:03,Mercedes_A_Klasse_150,privat,Angebot,3999,test,coupe,2004,manuell,0,a_klasse,125000,12,benzin,mercedes_benz,nein,29/03/16 0:00,0,13629,03/04/16 17:46
11/03/16 23:40,Mercedes_Benz_A_170_CDI_Elegance,privat,Angebot,1300,test,limousine,1998,,90,a_klasse,150000,10,diesel,mercedes_benz,nein,11/03/16 0:00,0,39167,14/03/16 23:46
31/03/16 2:32,Audi_A3_1.6,privat,Angebot,999,control,limousine,2001,manuell,101,a3,150000,11,benzin,audi,ja,31/03/16 0:00,0,64569,31/03/16 15:49
19/03/16 12:53,Renault_bastler_auto,privat,Angebot,280,test,,2000,manuell,0,,100000,0,diesel,renault,ja,19/03/16 0:00,0,37284,19/03/16 12:53
30/03/16 22:44,Volkswagen_Transporter_T5_mit_AHK,privat,Angebot,5999,control,bus,2005,manuell,131,transporter,150000,12,diesel,volkswagen,nein,30/03/16 0:00,0,99625,05/04/16 13:16
29/03/16 20:39,Golf_4_cabrio,privat,Angebot,690,test,cabrio,1997,manuell,0,golf,150000,6,benzin,volkswagen,,29/03/16 0:00,0,84030,06/04/16 6:45
21/03/16 12:37,Mercedes_Benz_E_250_CDI_DPF_Coupe_BlueEFFICIENCY_7G_TRONIC...,privat,Angebot,25000,control,coupe,2011,automatik,204,e_klasse,100000,7,diesel,mercedes_benz,nein,21/03/16 0:00,0,76189,06/04/16 6:45
26/03/16 10:51,Twingo_mit_Servolenkung__Faltdach,privat,Angebot,850,test,kleinwagen,2000,manuell,0,twingo,150000,7,benzin,renault,,26/03/16 0:00,0,26939,06/04/16 16:16
10/03/16 9:53,Audi_100c4_nur_bis_12.03.2016_im_Angebot,privat,Angebot,450,test,kombi,1994,manuell,0,100,150000,0,benzin,audi,ja,10/03/16 0:00,0,37444,25/03/16 11:18
25/03/16 14:37,Audi_A3_Bj._2003_5_Tuerer_T‹V_neu,privat,Angebot,3450,control,,2005,manuell,102,a3,150000,2,benzin,audi,nein,25/03/16 0:00,0,26160,27/03/16 0:44
27/03/16 14:38,BMW_e60__525d_M_Paket_ab_Werk__Vollausstattung__TueV_bis_2/2018_,privat,Angebot,9599,control,limousine,2005,automatik,177,5er,150000,2,diesel,bmw,nein,27/03/16 0:00,0,10719,07/04/16 10:45
09/03/16 11:58,Mercedes_Benz_Viano_2.2_CDI_DPF_lang_Automatik_Ambiente,privat,Angebot,25900,test,bus,2012,automatik,163,viano,80000,5,diesel,mercedes_benz,nein,09/03/16 0:00,0,27711,11/03/16 19:17
26/03/16 12:58,Skoda_Octavia_2.0_SLX,privat,Angebot,1999,control,limousine,2000,manuell,115,octavia,150000,4,benzin,skoda,,26/03/16 0:00,0,34266,06/04/16 1:16
08/03/16 11:55,Mercedes_C180_benzina,privat,Angebot,2800,control,limousine,2002,manuell,0,c_klasse,150000,3,benzin,mercedes_benz,,08/03/16 0:00,0,66763,09/03/16 2:17
12/03/16 0:36,Peugeot_206_75_PS_Blau_T‹V_01/18_Scheckheft_!!!,privat,Angebot,1350,test,kleinwagen,1999,manuell,75,2_reihe,150000,2,benzin,peugeot,nein,12/03/16 0:00,0,32657,05/04/16 19:45
07/03/16 11:37,Ford_Ka_Bastlerfahrzeug,privat,Angebot,560,test,kleinwagen,2002,manuell,50,ka,100000,9,benzin,ford,,07/03/16 0:00,0,51371,10/03/16 12:46
03/04/16 8:56,Opel_corsa_Bis_14Uhr_Heute_Reserviert!_!!,privat,Angebot,800,test,kleinwagen,2001,manuell,0,,100000,0,benzin,opel,,03/04/16 0:00,0,51379,07/04/16 10:17
25/03/16 16:44,Renault_Twingo_Liberty_1.2_LEV_16V_75_zu_verkaufen,privat,Angebot,6940,control,kleinwagen,2012,manuell,55,twingo,30000,5,benzin,renault,nein,25/03/16 0:00,0,2625,06/04/16 21:15
29/03/16 23:53,GOLF_4___4/5__Tuer,privat,Angebot,1300,control,limousine,1999,manuell,75,golf,150000,0,benzin,volkswagen,nein,29/03/16 0:00,0,47799,06/04/16 20:16
22/03/16 16:59,Volkswagen_Passat_Variant_1.9_TDI,privat,Angebot,1450,test,kombi,2000,manuell,116,passat,150000,6,diesel,volkswagen,ja,22/03/16 0:00,0,42855,22/03/16 17:39
31/03/16 0:59,BMW_520_i_e28,privat,Angebot,3500,control,limousine,1984,manuell,125,5er,150000,1,benzin,bmw,nein,30/03/16 0:00,0,48351,02/04/16 3:17
14/03/16 19:59,Verkaufe_geliebten_Ford_Puma_!,privat,Angebot,1200,control,coupe,1998,manuell,125,andere,150000,10,benzin,ford,nein,14/03/16 0:00,0,42719,22/03/16 16:16
08/03/16 20:55,Audi_A3_1.6_Ambiente,privat,Angebot,3250,control,limousine,2003,manuell,102,a3,150000,10,benzin,audi,nein,08/03/16 0:00,0,32120,06/04/16 1:17
01/04/16 10:36,Porsche_Cayman_S,privat,Angebot,35911,control,coupe,2007,manuell,295,andere,20000,5,benzin,porsche,nein,01/04/16 0:00,0,55765,07/04/16 8:16
20/03/16 17:52,BMW_320cd_gruene__Plakette_ATM,privat,Angebot,5299,test,coupe,2004,manuell,150,3er,150000,7,diesel,bmw,,20/03/16 0:00,0,74389,07/04/16 0:46
05/03/16 18:45,Volkswagen_Transporter,privat,Angebot,3500,test,bus,2001,manuell,68,transporter,100000,8,diesel,volkswagen,nein,05/03/16 0:00,0,4177,07/03/16 15:17
10/03/16 5:36,Fiat_Ulysse_2.2_JTD_DPF,privat,Angebot,2800,test,bus,2004,manuell,128,andere,150000,10,diesel,fiat,nein,10/03/16 0:00,0,71032,06/04/16 4:44
13/03/16 14:48,Duster_1_5_Diesel_2Jahre_T‹V_Bj_2010_Klima_4mal2,privat,Angebot,5800,test,suv,2010,manuell,86,duster,150000,7,diesel,dacia,nein,13/03/16 0:00,0,47166,06/04/16 16:17
30/03/16 11:52,Audi_A6_4.2_quattro_LPG__Keyless__Standheizung__AHK,privat,Angebot,13490,test,limousine,2006,automatik,334,a6,150000,1,benzin,audi,nein,30/03/16 0:00,0,38100,07/04/16 2:45
28/03/16 21:38,Polo_6_N_tiefergelegt,privat,Angebot,650,control,kleinwagen,1995,manuell,75,polo,150000,2,benzin,volkswagen,nein,28/03/16 0:00,0,37574,07/04/16 4:15
01/04/16 4:36,Audi__A5_CoupÈ_S_line,privat,Angebot,27300,control,coupe,2012,manuell,170,a5,50000,5,benzin,audi,nein,01/04/16 0:00,0,85098,07/04/16 6:15
06/03/16 18:44,Skoda_Fabia_1.4_16V_Combi_Elegance,privat,Angebot,2400,control,kombi,2001,manuell,75,fabia,125000,7,benzin,skoda,nein,06/03/16 0:00,0,38557,09/03/16 15:19
22/03/16 22:41,Hurrikan_grauer_Peugeot__206+,privat,Angebot,4900,control,kleinwagen,2009,manuell,69,2_reihe,70000,10,benzin,peugeot,nein,22/03/16 0:00,0,66583,06/04/16 18:15
22/03/16 13:54,Mitsubishi_Colt_1.3_ClearTec_Edition_SR_+_WR,privat,Angebot,5790,control,limousine,2011,manuell,95,colt,70000,2,benzin,mitsubishi,nein,22/03/16 0:00,0,6118,29/03/16 17:47
19/03/16 15:54,Volkswagen_Beetle,privat,Angebot,7000,control,kleinwagen,2004,manuell,102,beetle,90000,2,benzin,volkswagen,nein,19/03/16 0:00,0,90459,07/04/16 0:46
08/03/16 0:56,BMW_E46_330i_mit_LPG_Gasanlage,privat,Angebot,4700,control,limousine,2001,automatik,231,3er,150000,2,benzin,bmw,ja,07/03/16 0:00,0,74172,17/03/16 2:18
11/03/16 14:57,Autoverkauf,privat,Angebot,899,control,limousine,1996,manuell,0,3er,20000,3,benzin,bmw,ja,11/03/16 0:00,0,76703,15/03/16 5:46
24/03/16 15:51,Mercedes_Benz_230_E,privat,Angebot,1800,test,limousine,1989,manuell,132,andere,150000,12,benzin,mercedes_benz,nein,24/03/16 0:00,0,67376,07/04/16 8:45
27/03/16 10:56,Mercedes_Benz_E_230,privat,Angebot,1450,control,kombi,1992,manuell,136,e_klasse,150000,9,benzin,mercedes_benz,nein,27/03/16 0:00,0,86391,03/04/16 5:48
05/04/16 10:37,Audi_coupe,privat,Angebot,2600,control,coupe,1989,manuell,133,80,150000,9,benzin,audi,,05/04/16 0:00,0,34613,07/04/16 13:16
12/03/16 22:50,Audi_A4_S_Line,privat,Angebot,14990,control,limousine,2008,manuell,160,a4,125000,4,benzin,audi,,12/03/16 0:00,0,31848,05/04/16 15:17
27/03/16 11:57,Honda_HR_V_4wd_Sport_T‹V_Neu,privat,Angebot,2700,test,suv,2001,manuell,124,andere,150000,4,benzin,honda,nein,27/03/16 0:00,0,67659,03/04/16 7:16
02/04/16 21:49,Opel_Astra_GTC__BJ_2007__8_fach_bereift__NAVI,privat,Angebot,5200,test,coupe,2007,manuell,105,astra,125000,8,benzin,opel,nein,02/04/16 0:00,0,86633,06/04/16 22:45
16/03/16 13:36,2003_Citroen_C3_Pluriel_1.4_54266_KM_Gruen,privat,Angebot,3200,control,cabrio,2003,manuell,73,c3,60000,9,benzin,citroen,,16/03/16 0:00,0,55608,02/04/16 14:18
09/03/16 10:18,Audi_A6_3.0_TDI_DPF_quattro_voll_Ausstattung,privat,Angebot,20000,test,limousine,2010,automatik,239,a6,150000,5,diesel,audi,nein,07/03/16 0:00,0,56567,30/03/16 19:17
29/03/16 16:37,Mercedes_Benz_E_350_CDI_DPF_Cabrio_BlueEFFICIENCY_7G_TRONI...,privat,Angebot,36890,control,cabrio,2012,automatik,265,e_klasse,40000,1,diesel,mercedes_benz,nein,29/03/16 0:00,0,20099,06/04/16 2:15
04/04/16 16:45,5_Tuerer_Vw_Golf,privat,Angebot,0,test,limousine,1999,manuell,75,,150000,10,,volkswagen,nein,04/04/16 0:00,0,53881,06/04/16 18:18
05/03/16 19:53,Volkswagen_Golf_1.9_TDI_Highline,privat,Angebot,1600,test,limousine,1999,manuell,110,golf,150000,9,diesel,volkswagen,ja,05/03/16 0:00,0,82194,08/03/16 19:15
26/03/16 12:54,Volkswagen_Golf_1.9_TDI_GT_Sport_R_Line,privat,Angebot,6799,control,limousine,2007,manuell,105,golf,150000,9,diesel,volkswagen,nein,26/03/16 0:00,0,73450,26/03/16 12:54
31/03/16 12:55,Auto_zu_vercaufen,privat,Angebot,1200,test,kombi,2002,manuell,75,focus,150000,7,diesel,ford,nein,31/03/16 0:00,0,74523,06/04/16 5:46
02/04/16 11:58,RENAULT_MEGANE_KOMBI,privat,Angebot,400,test,kombi,1999,manuell,107,megane,150000,6,,renault,,02/04/16 0:00,0,44536,02/04/16 12:44
12/03/16 12:42,verkaufe_Opel_Vectra_B_1.6_16V,privat,Angebot,199,test,limousine,1996,manuell,101,vectra,150000,12,benzin,opel,ja,12/03/16 0:00,0,9487,17/03/16 10:18
25/03/16 18:42,Suche_Golf_V_Gti_2.0_tfsi,privat,Angebot,7500,test,,2005,,0,golf,150000,6,benzin,volkswagen,,25/03/16 0:00,0,34497,07/04/16 0:16
01/04/16 22:54,Kirschroter_Clio_aus_erster_Hand_scheckheft_gepflegt,privat,Angebot,2199,test,kleinwagen,2005,manuell,0,clio,125000,0,benzin,renault,nein,01/04/16 0:00,0,60313,05/04/16 15:16
04/04/16 21:45,Barkas_B_1000_Fensterbus,privat,Angebot,1500,test,bus,1976,manuell,50,,5000,1,diesel,sonstige_autos,,04/04/16 0:00,0,19288,07/04/16 0:16
25/03/16 1:57,Audi_A3_1.8_T_Ambition_Euro_4_8_Fach_Bereift,privat,Angebot,3299,test,limousine,2001,manuell,150,a3,150000,9,benzin,audi,nein,25/03/16 0:00,0,90429,31/03/16 13:16
27/03/16 13:49,Hyundai_Getz___Klima___5_Tuerig___T‹V/Au_08/2016,privat,Angebot,1200,test,kleinwagen,2003,manuell,82,getz,150000,11,benzin,hyundai,nein,27/03/16 0:00,0,22767,27/03/16 13:49
08/03/16 3:59,Opel_Corsa_b_92_mit_T‹V_bis_April_2017,privat,Angebot,750,control,kleinwagen,1992,manuell,33,corsa,150000,12,benzin,opel,,08/03/16 0:00,0,45472,22/03/16 8:18
21/03/16 22:57,Bmw_523i_vollaustattung_automatik,privat,Angebot,2200,control,,2016,automatik,0,5er,150000,0,benzin,bmw,nein,21/03/16 0:00,0,23558,05/04/16 13:17
30/03/16 12:51,Opel_Astra_G_CC_1_6l_101_PS,privat,Angebot,1099,control,limousine,2000,manuell,101,,150000,0,benzin,opel,,30/03/16 0:00,0,24598,07/04/16 3:44
12/03/16 17:58,Renault_Clio_2_hand,privat,Angebot,3500,test,kleinwagen,2005,manuell,75,clio,125000,12,benzin,renault,,12/03/16 0:00,0,41747,07/04/16 10:16
09/03/16 23:54,Golf_4_1.6Lieter,privat,Angebot,1150,test,kleinwagen,1998,manuell,101,,150000,0,benzin,volkswagen,,09/03/16 0:00,0,30519,22/03/16 12:17
20/03/16 11:39,Ford_Fiesta_1_3_mit_Steuerkette,privat,Angebot,1300,test,kleinwagen,2004,manuell,60,fiesta,125000,10,benzin,ford,nein,20/03/16 0:00,0,44339,06/04/16 8:46
14/03/16 19:46,Seat_Cordoba_Verkauf_oder_Tausch,privat,Angebot,650,control,,2016,manuell,0,cordoba,5000,0,benzin,seat,nein,14/03/16 0:00,0,23843,06/04/16 5:16
13/03/16 0:57,BMW_320i_M_Paket_mit_LPG,privat,Angebot,4000,control,coupe,1997,manuell,150,3er,150000,7,lpg,bmw,,13/03/16 0:00,0,63128,06/04/16 8:44
24/03/16 23:48,Zu_verkaufen__Mercedes_Benz_CLS_320_CDI,privat,Angebot,14500,test,coupe,2006,automatik,219,cl,150000,11,diesel,mercedes_benz,nein,24/03/16 0:00,0,51107,06/04/16 0:16
11/03/16 21:51,Renault_Twingo_EZ_2009_erst_81500_km_2._Hand,privat,Angebot,3599,test,kleinwagen,2009,manuell,58,twingo,90000,6,benzin,renault,nein,11/03/16 0:00,0,68305,06/04/16 11:17
18/03/16 0:55,pokoje_do_wynaj?cia,privat,Angebot,300,test,,2010,,0,,150000,12,,sonstige_autos,,18/03/16 0:00,0,22113,23/03/16 17:48
02/04/16 12:51,Renault_scenic_1.9_diesel,privat,Angebot,3500,test,,2017,manuell,120,scenic,150000,11,,renault,nein,02/04/16 0:00,0,13409,06/04/16 10:47
09/03/16 20:38,Mercedes_Benz_E_Kl._S280_T_4_Matic_Avantgarde,privat,Angebot,999,test,kombi,1997,automatik,204,e_klasse,150000,8,benzin,mercedes_benz,ja,09/03/16 0:00,0,18556,12/03/16 7:16
27/03/16 11:37,Opel_Tigra_Twin_Top_1.4__Enjoy_,privat,Angebot,3590,test,cabrio,2005,manuell,90,tigra,125000,5,benzin,opel,nein,27/03/16 0:00,0,97956,28/03/16 23:46
15/03/16 14:55,A4_1.9_TDI_Navi,privat,Angebot,2250,control,limousine,2002,,0,a4,150000,10,diesel,audi,nein,15/03/16 0:00,0,48291,15/03/16 14:55
25/03/16 14:39,!!!!!!!!!!!!!!_Suche_Opel_Astra_G_!!!!!!!!!!!!!!!!!!!!!!!!!!!,privat,Angebot,1,control,,2000,,0,astra,150000,0,,opel,,25/03/16 0:00,0,24601,27/03/16 0:44
12/03/16 17:42,Opel_Corsa_D_1_2l__Cosmo_Teilleder,privat,Angebot,4200,test,kleinwagen,2006,manuell,80,corsa,125000,10,benzin,opel,nein,12/03/16 0:00,0,45770,14/03/16 9:46
08/03/16 13:55,Renault_Megane_1.6e_RT,privat,Angebot,500,control,limousine,1996,manuell,90,megane,125000,6,benzin,renault,nein,08/03/16 0:00,0,15741,05/04/16 19:18
14/03/16 23:56,Mercedes_307D_Feuerwehr,privat,Angebot,5000,control,,2018,manuell,0,sprinter,40000,8,diesel,mercedes_benz,nein,14/03/16 0:00,0,53119,17/03/16 23:46
28/03/16 19:38,Ford_Galaxy_VR6_Ghia_7_Sitzer,privat,Angebot,900,control,bus,1997,manuell,174,galaxy,150000,5,benzin,ford,,28/03/16 0:00,0,37120,30/03/16 11:17
25/03/16 11:51,Alfa_Romeo_156_JTS_2.0_16V_Kombi_T‹V!leder_VOLLAUSSTATTUNG/Klima/,privat,Angebot,1900,test,kombi,2002,manuell,166,156,150000,12,benzin,alfa_romeo,nein,25/03/16 0:00,0,23552,06/04/16 12:44
28/03/16 14:46,AUTO_RADIO_VON_FORD_MONDEO,privat,Angebot,135,test,,2009,,0,mondeo,150000,6,,ford,,28/03/16 0:00,0,48268,30/03/16 5:44
11/03/16 22:54,VW_Golf_4_R32_4_Motion,privat,Angebot,18999,control,limousine,2003,manuell,241,golf,80000,7,benzin,volkswagen,nein,11/03/16 0:00,0,90571,16/03/16 3:44
16/03/16 23:37,ford_focus_1.4_ztec,privat,Angebot,850,test,kleinwagen,2000,manuell,90,focus,150000,0,benzin,ford,nein,16/03/16 0:00,0,50733,17/03/16 5:50
14/03/16 21:37,Mazda_Demio_1.5_Exclusive,privat,Angebot,1490,test,bus,2001,manuell,75,andere,150000,8,benzin,mazda,nein,14/03/16 0:00,0,23843,04/04/16 10:47
19/03/16 23:56,Biete_eine_A_klasse_a_160_sehr_geflegt,privat,Angebot,799,control,kleinwagen,1999,manuell,102,a_klasse,150000,7,benzin,mercedes_benz,nein,19/03/16 0:00,0,33034,28/03/16 3:44
